,TotalOdo,ACPressure,EngineWaterTemp,ExternalTemperatureAD_Voltage,IBS_V_Batt,IBS_I_Batt,IBS_T_Batt,IBS_I_Range,IBS_SOC,IBS_SOF_Q,IBS_SOC_Accuracy,IBS_SOF_Q_Accuracy,IBS_SOH_Q,IBS_SOF_V,IBS_SOH_Q_Accuracy,IBS_SOF_V_Accuracy,IBS_Q_received,IBS_Q_released,IBS_Tm_Lst_Reset_Days,IBS_R_Batt,IBS_R_Batt_25,IBS_SOF_t_Accuracy,IBS_PreWakeupVoltage,IBS_SOF_t,IBS_IBATT_QUIESCENT,IBS_SOF_V1,score
4919,2631,125,124,43,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.875836554362532
4920,2631,125,124,44,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.880526985882234
4921,2631,125,124,44,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.880594314614768
4922,2631,125,124,44,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.880526985882234
4923,2631,125,124,44,11161,11161,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.880459657149695
4924,2631,125,124,44,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.88039232841716
4925,2631,124,124,44,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.878181770122383
4926,2631,124,124,44,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.878249098854921
4927,2631,124,124,44,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.878316427587457
4928,2631,124,124,44,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.878316427587457
4929,2631,124,124,44,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.878181770122383
4930,2631,124,124,44,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.878181770122383
4931,2631,124,124,44,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.878181770122383
4932,2631,124,124,44,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.878316427587457
4933,2631,124,124,44,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.878316427587457
4934,2631,124,124,44,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.878316427587457
4935,2631,124,124,44,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.878316427587457
4936,2631,124,124,44,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.878249098854921
4937,2631,124,124,44,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.878249098854921
4938,2631,124,124,44,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.878181770122383
4939,2631,125,124,44,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.880661643347308
4940,2631,125,125,44,11161,11161,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.883418237031353
4941,2631,125,125,44,11161,11161,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.883418237031353
4942,2631,125,125,44,11166,11166,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.883754880694037
4943,2631,125,125,44,11165,11165,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.8836875519615
4944,2631,125,125,44,11165,11165,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.8836875519615
4945,2631,124,125,45,11165,11165,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.88603276772135
4946,2631,124,125,45,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.885965438988812
4947,2631,124,125,45,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.885830781523739
4948,2631,124,125,45,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.885830781523739
4949,2631,124,125,45,11165,11165,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.88603276772135
4950,2631,124,125,45,11161,11161,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.885763452791203
4951,2631,124,125,45,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.885830781523739
4952,2631,123,125,46,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.88817599728359
4953,2631,123,125,46,11167,11167,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.888512640946274
4954,2631,123,125,46,11168,11168,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.888579969678808
4955,2631,123,125,46,11167,11167,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.888512640946274
4956,2631,123,125,46,11176,11176,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.889118599539103
4957,2631,122,125,46,11174,11174,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.886638726314178
4958,2631,122,125,47,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.890386555578367
4959,2631,122,125,47,11165,11165,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.890723199241052
4960,2631,123,125,47,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.893001086268363
4961,2631,122,125,47,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.890588541775978
4962,2631,123,125,47,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.893001086268363
4963,2631,123,125,47,11165,11165,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.893068415000899
4964,2631,123,125,47,11165,11165,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.893068415000899
4965,2631,123,125,48,11165,11165,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.8977588465206
4966,2631,123,125,48,11166,11166,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.897826175253135
4967,2631,124,125,48,11165,11165,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.90010406228045
4968,2631,124,125,48,11165,11165,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.90010406228045
4969,2631,124,125,48,11166,11166,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.900171391012986
4970,2631,124,125,48,11165,11165,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.90010406228045
4971,2631,124,125,48,11166,11166,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.900171391012986
4972,2631,124,125,48,11165,11165,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.90010406228045
4973,2631,125,125,48,11165,11165,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.902449278040299
4974,2631,125,125,48,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.902381949307763
4975,2631,125,125,48,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.902381949307763
4976,2631,126,125,48,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.904659836335076
4977,2631,126,125,49,11161,11161,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.909215610389703
4978,2631,127,125,49,11161,11161,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.911560826149552
4979,2631,127,125,49,11156,11156,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.911224182486869
4980,2631,127,125,49,11159,11159,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.911426168684478
4981,2631,127,125,48,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.906803065897314
4982,2631,126,125,48,11161,11161,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.904525178870003
4983,2631,126,125,48,11161,11161,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.904525178870003
4984,2631,126,125,48,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.904457850137467
4985,2631,126,125,48,11159,11159,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.90439052140493
4986,2631,127,125,48,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.907072380827461
4987,2631,127,125,48,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.907072380827461
4988,2631,127,125,48,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.907005052094926
4989,2631,127,125,48,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.906937723362388
4990,2631,127,125,48,11159,11159,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.90673573716478
4991,2631,128,125,48,11159,11159,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.909080952924631
4992,2631,128,125,48,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.909148281657165
4993,2631,128,125,48,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.909148281657165
4994,2631,128,125,48,11158,11158,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.909013624192092
4995,2631,128,125,48,11157,11157,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.908946295459558
4996,2631,129,125,48,11155,11155,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.911156853754335
4997,2631,129,125,48,11156,11156,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.911224182486869
4998,2631,129,125,48,11155,11155,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.911156853754335
4999,2631,129,125,48,11155,11155,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.911156853754335
5000,2631,129,125,48,11151,11151,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.910887538824188
5001,2631,128,125,48,11155,11155,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,324,255,126,8.908811637994484
5002,2631,128,125,48,11156,11156,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.907695534774355
5003,2631,129,125,48,11158,11158,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.91017540799928
5004,2631,129,125,48,11156,11156,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.910040750534206
5005,2631,129,125,47,11155,11155,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.90528299028197
5006,2631,129,125,47,11156,11156,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.905350319014508
5007,2631,129,125,47,11156,11156,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.905350319014508
5008,2631,129,125,47,11155,11155,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.90528299028197
5009,2631,129,125,47,11153,11153,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.905148332816896
5010,2631,129,125,47,11153,11153,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.905148332816896
5011,2631,128,125,47,11156,11156,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.903005103254657
5012,2631,129,125,47,11156,11156,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.905350319014508
5013,2631,129,125,47,11158,11158,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.905484976479581
5014,2631,129,125,47,11158,11158,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.905484976479581
5015,2631,128,125,47,11158,11158,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.90313976071973
5016,2631,128,125,47,11156,11156,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.903005103254657
5017,2631,128,125,47,11158,11158,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.90313976071973
5018,2631,128,125,47,11173,11173,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.90414969170778
5019,2631,128,125,47,11168,11168,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.903813048045096
5020,2631,128,125,46,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.898583986665102
5021,2631,128,125,46,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.898785972862713
5022,2631,127,125,46,11157,11157,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.896036784707643
5023,2631,127,125,46,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.896238770905251
5024,2631,127,125,46,11157,11157,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.896036784707643
5025,2631,127,125,46,11158,11158,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.89610411344018
5026,2631,127,125,46,11159,11159,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.896171442172717
5027,2631,126,125,46,11159,11159,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.893826226412866
5028,2631,126,125,46,11159,11159,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.893826226412866
5029,2631,126,125,46,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.893893555145404
5030,2631,126,125,46,11150,11150,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.89322026782004
5031,2631,126,125,46,11150,11150,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.89322026782004
5032,2631,126,125,46,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.894095541343013
5033,2631,126,125,46,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.89416287007555
5034,2631,126,125,46,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.894095541343013
5035,2631,126,125,45,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.889337781090775
5036,2631,126,125,45,11161,11161,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.889270452358241
5037,2631,126,125,45,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.889203123625704
5038,2631,126,125,45,11157,11157,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.889001137428096
5039,2631,126,125,45,11161,11161,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.889270452358241
5040,2631,126,125,45,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.889337781090775
5041,2631,126,125,45,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.889203123625704
5042,2631,126,125,45,11161,11161,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.889270452358241
5043,2631,126,125,45,11161,11161,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.889270452358241
5044,2631,126,125,45,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.889203123625704
5045,2631,126,125,45,11161,11161,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.889270452358241
5046,2631,126,125,45,11171,11171,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.889943739683607
5047,2631,126,125,45,11166,11166,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.889607096020923
5048,2631,126,125,45,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.889337781090775
5049,2631,126,125,45,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.889405109823315
5050,2631,126,125,44,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.884714678303613
5051,2631,126,125,44,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.884714678303613
5052,2631,126,125,44,11168,11168,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.885051321966298
5053,2631,126,125,44,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.88478200703615
5054,2631,126,125,44,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.884647349571077
5055,2631,126,125,44,11159,11159,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.884445363373466
5056,2631,126,125,44,11159,11159,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.884445363373466
5057,2631,126,125,44,11159,11159,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.884445363373466
5058,2631,126,125,45,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.889203123625704
5059,2631,127,125,45,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.891548339385553
5060,2631,127,125,45,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.891682996850626
5061,2631,126,125,45,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.889337781090775
5062,2631,127,125,45,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.891682996850626
5063,2631,127,125,45,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.891548339385553
5064,2631,127,125,45,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.891548339385553
5065,2631,127,125,45,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.891548339385553
5066,2631,127,125,45,11159,11159,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.891481010653017
5067,2631,127,125,45,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.891548339385553
5068,2631,127,125,45,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.891548339385553
5069,2631,127,125,44,11158,11158,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.88672325040078
5070,2631,127,125,44,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.886857907865853
5071,2631,127,125,44,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.886857907865853
5072,2631,126,125,44,11167,11167,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.88498399323376
5073,2631,126,125,44,11167,11167,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.88498399323376
5074,2631,126,125,44,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.884647349571077
5075,2631,125,125,44,11166,11166,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.882571448741373
5076,2631,126,125,44,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.88478200703615
5077,2631,126,125,44,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.884714678303613
5078,2631,126,125,44,11158,11158,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.884378034640932
5079,2631,126,125,44,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.884512692106005
5080,2631,126,125,44,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.884714678303613
5081,2631,126,125,44,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.88478200703615
5082,2631,126,125,44,11170,11170,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.88518597943137
5083,2631,126,125,44,11166,11166,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.884916664501224
5084,2631,125,125,44,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.882369462543766
5085,2631,125,125,44,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.882369462543766
5086,2631,125,125,44,11157,11157,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.881965490148543
5087,2631,125,125,44,11159,11159,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.882100147613617
5088,2631,125,125,44,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.882167476346154
5089,2631,125,125,44,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.882167476346154
5090,2631,125,125,44,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.882167476346154
5091,2631,125,125,44,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.882167476346154
5092,2631,125,125,44,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.882369462543766
5093,2631,125,125,44,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.882302133811228
5094,2631,125,125,44,11162,11162,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.882302133811228
5095,2631,126,125,44,11156,11156,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.884243377175858
5096,2631,125,125,44,11155,11155,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.88183083268347
5097,2631,125,125,44,11163,11163,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.882369462543766
5098,2631,126,125,44,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.884512692106005
5099,2631,125,125,44,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.882167476346154
5100,2631,126,125,44,11160,11160,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.884512692106005
5101,2631,126,125,44,11132,11132,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.882627487594979
5102,2631,126,125,44,11149,11149,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.883772076048102
5103,2631,125,125,44,11165,11165,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.88250412000884
5104,2631,125,125,44,11156,11156,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.881898161416009
5105,2631,125,125,44,11174,11174,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.883110078601668
5106,2631,125,125,44,11183,11183,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.883716037194496
5107,2631,124,125,44,11188,11188,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.88170746509733
5108,2631,124,125,44,11178,11178,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.881034177771962
5109,2631,123,125,44,11175,11175,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.878486975814504
5110,2631,123,125,44,11174,11174,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.87841964708197
5111,2631,122,125,44,11164,11164,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.875401143996752
5112,2631,122,125,44,11161,11161,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.875199157799141
5113,2631,123,125,44,11161,11161,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.87754437355899
5114,2631,123,125,44,11165,11165,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.877813688489137
5115,2631,123,125,44,11165,11165,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.877813688489137
5116,2631,124,125,44,11173,11173,79,0,100,108,2,2,138,156,0,2,2448,1775,848,96,99,2,1023,323,255,126,8.88069753410928
